period,date,deepen_usd_total,recover_usd_total,deepen_usd_inpos,deepen_usd_flat,min_dd_pct,min_dd_usd,bars,inpos_frac,ema_sep_ok_frac,nochop_ok_frac,corr_ok_frac,fomc_allow_frac,deepen_usd_ema_sep_bad,deepen_usd_nochop_bad,deepen_usd_corr_bad,deepen_usd_fomc_blocked
2021-2022,2022-09-08,73.74700000000212,59.28400000000238,73.74700000000212,0.0,-0.1034594976165445,-139.0880000000002,276,0.2898550724637681,0.8586956521739131,0.6304347826086957,1.0,1.0,0.0,2.3760000000002037,0.0,0.0
2021-2022,2022-09-09,69.56900000000178,68.09100000000171,68.45200000000159,1.1170000000001892,-0.09904256375562881,-133.1500000000001,253,0.38735177865612647,0.9288537549407114,0.5928853754940712,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-11,0.0,0.0,0.0,0.0,-0.09840881036231464,-132.29800000000023,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-12,75.66499999999951,72.96799999999939,75.66499999999951,0.0,-0.10288971463617069,-138.32200000000057,276,0.32608695652173914,1.0,0.41304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-13,63.241999999999734,3.6419999999998254,59.71399999999994,3.5279999999997926,-0.1447479361173608,-194.59500000000025,276,0.036231884057971016,0.6195652173913043,0.18478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-14,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,276,0.0,0.0,0.29347826086956524,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-15,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-16,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,253,0.0,0.0,0.20553359683794467,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-18,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,23,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-19,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,276,0.0,0.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-20,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,276,0.0,0.0,0.358695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-21,0.0,0.0,0.0,0.0,-0.1447479361173608,-194.59500000000025,276,0.0,0.0,0.33695652173913043,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2022-09-22,19.19699999999966,14.306999999999789,19.19699999999966,0.0,-0.15388231601160862,-206.875,276,0.05434782608695652,0.3695652173913043,0.15217391304347827,1.0,1.0,0.0,2.3530000000000655,0.0,0.0
2021-2022,2022-09-23,0.0,0.0,0.0,0.0,-0.14838532355081946,-199.48500000000013,253,0.0,0.391304347826087,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-25,0.0,0.0,0.0,0.0,-0.14838532355081946,-199.48500000000013,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-26,0.0,0.0,0.0,0.0,-0.14838532355081946,-199.48500000000013,276,0.0,0.0,0.05434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-27,0.0,0.0,0.0,0.0,-0.14838532355081946,-199.48500000000013,276,0.0,0.0,0.532608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-28,35.67000000000189,37.681000000001404,35.57300000000123,0.09700000000066211,-0.14955241166597244,-201.05400000000054,276,0.2318840579710145,0.2826086956521739,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-29,34.241999999999734,43.284999999999854,34.241999999999734,0.0,-0.15134432707030832,-203.46300000000065,276,0.27898550724637683,1.0,0.45652173913043476,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-09-30,98.89400000000069,83.82900000000063,97.35099999999966,1.5430000000010295,-0.15136887385666897,-203.49600000000055,253,0.5335968379446641,1.0,0.758893280632411,1.0,1.0,0.0,3.6830000000004475,0.0,0.0
2021-2022,2022-10-02,0.0,0.0,0.0,0.0,-0.15136887385666897,-203.49600000000055,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-03,65.91699999999855,90.32699999999886,65.91699999999855,0.0,-0.15492667019495754,-208.279,276,0.36594202898550726,1.0,0.3695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-04,145.27699999999868,179.35099999999875,143.41299999999865,1.8640000000000327,-0.1408531793481197,-189.35900000000038,276,0.7644927536231884,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-05,11.111999999999625,4.611000000000331,10.82699999999977,0.2849999999998545,-0.1127017346023772,-151.51299999999947,276,0.057971014492753624,1.0,0.22826086956521738,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-06,69.51799999999912,66.791999999999,69.51799999999912,0.0,-0.11631903830154056,-156.3759999999993,276,0.37681159420289856,1.0,0.5108695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-07,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,253,0.0,0.6640316205533597,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-09,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-10,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-11,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-12,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-13,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-14,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,253,0.0,0.0,0.3201581027667984,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-16,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-17,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,275,0.0,0.0,0.7054545454545454,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-18,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-19,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-20,0.0,0.0,0.0,0.0,-0.1147294479241786,-154.23899999999958,276,0.0,0.0,0.29347826086956524,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-21,15.823999999999614,28.23399999999947,15.823999999999614,0.0,-0.1147294479241786,-154.23899999999958,253,0.16600790513833993,0.16996047430830039,0.25296442687747034,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-23,20.149000000000797,32.19900000000098,20.149000000000797,0.0,-0.1063984174017375,-143.03899999999976,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-24,35.66200000000117,12.572000000001026,34.01200000000108,1.650000000000091,-0.11371038436920144,-152.8689999999997,276,0.10507246376811594,1.0,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-25,25.145000000000437,11.144000000001142,24.69500000000062,0.4499999999998181,-0.12412491636426337,-166.86999999999898,276,0.14130434782608695,0.967391304347826,0.33695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-26,58.923000000000684,60.31300000000056,55.04200000000037,3.881000000000313,-0.12658703342044908,-170.17999999999893,276,0.34782608695652173,1.0,0.532608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-27,0.0,0.0,0.0,0.0,-0.1230909759690676,-165.4799999999991,276,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-28,27.114999999999327,15.10399999999936,24.815999999999804,2.2989999999995234,-0.13202526236237477,-177.49099999999908,253,0.1857707509881423,0.4268774703557312,0.3794466403162055,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-30,0.0,0.0,0.0,0.0,-0.13202526236237477,-177.49099999999908,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-10-31,0.0,0.0,0.0,0.0,-0.13202526236237477,-177.49099999999908,276,0.0,0.0,0.043478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-01,37.61699999999928,21.466999999999643,36.94699999999966,0.669999999999618,-0.14755668355064022,-198.37099999999919,276,0.11956521739130435,0.45652173913043476,0.5543478260869565,1.0,1.0,0.0,0.5399999999999636,0.0,0.0
2021-2022,2022-11-02,64.13900000000285,60.369000000002416,63.45900000000256,0.680000000000291,-0.1468425952201452,-197.41099999999915,276,0.4166666666666667,0.9021739130434783,0.6086956521739131,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2022-11-03,0.0,0.0,0.0,0.0,-0.1468425952201452,-197.41099999999915,276,0.0,0.0,0.14130434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-04,87.82300000000032,156.50199999999995,87.82300000000032,0.0,-0.15046584965539622,-202.28199999999924,253,0.6403162055335968,0.6442687747035574,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-06,27.200999999999112,10.320999999999458,27.200999999999112,0.0,-0.10831232289586579,-145.61199999999917,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-07,30.432999999999993,30.951000000000022,30.432999999999993,0.0,-0.11079824289640106,-148.9539999999988,276,0.18115942028985507,1.0,0.3804347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-08,47.7409999999968,45.940999999997075,47.7409999999968,0.0,-0.11489681237663762,-154.46399999999858,276,0.2427536231884058,1.0,0.31521739130434784,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-09,0.0,0.0,0.0,0.0,-0.10926592835388071,-146.89399999999887,276,0.0,1.0,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-10,51.05799999999908,52.96799999999939,48.41799999999921,2.6399999999998727,-0.11624391025843595,-156.27499999999873,276,0.2826086956521739,1.0,0.4673913043478261,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-11,141.73200000000088,175.2720000000004,141.26200000000063,0.47000000000025466,-0.11079080447629153,-148.9439999999986,265,0.720754716981132,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-13,20.36599999999953,5.625999999999749,20.36599999999953,0.0,-0.09624869316256635,-129.39399999999887,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-14,38.48099999999931,33.08999999999878,37.69099999999935,0.7899999999999636,-0.09787101258840991,-131.57499999999936,276,0.2608695652173913,1.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-15,75.97800000000007,76.32700000000068,74.63700000000063,1.3409999999994398,-0.10008840562299881,-134.55599999999913,276,0.427536231884058,1.0,0.6630434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-16,9.632999999999356,11.423999999999523,8.410999999999149,1.2220000000002074,-0.09831806163697965,-132.17599999999857,276,0.050724637681159424,1.0,0.2717391304347826,1.0,1.0,0.0,0.7100000000000364,0.0,0.0
2021-2022,2022-11-17,0.0,0.0,0.0,0.0,-0.09627919068501434,-129.43499999999858,276,0.0,0.4673913043478261,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-18,0.0,0.0,0.0,0.0,-0.09627919068501434,-129.43499999999858,265,0.0,0.0,0.43018867924528303,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-20,0.0,0.0,0.0,0.0,-0.09627919068501434,-129.43499999999858,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-21,0.0,0.0,0.0,0.0,-0.09627919068501434,-129.43499999999858,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-22,0.0,0.0,0.0,0.0,-0.09627919068501434,-129.43499999999858,276,0.0,0.0,0.5108695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-23,0.5999999999994543,5.109999999999673,0.5999999999994543,0.0,-0.09627919068501434,-129.43499999999858,276,0.03985507246376811,0.043478260869565216,0.15217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-24,59.49600000000146,60.97600000000148,58.56600000000162,0.9299999999998363,-0.0927764386555342,-124.7259999999983,246,0.6138211382113821,1.0,0.926829268292683,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-25,0.0,0.0,0.0,0.0,-0.09182357703953004,-123.44499999999834,226,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-27,0.0,0.0,0.0,0.0,-0.09182357703953004,-123.44499999999834,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-28,17.398999999999887,7.949000000000069,17.398999999999887,0.0,-0.1010762278135161,-135.8839999999982,276,0.07246376811594203,0.5,0.13043478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-29,44.599000000000615,31.699000000000524,43.999000000000706,0.599999999999909,-0.10844844598386572,-145.79499999999825,276,0.20652173913043478,0.6086956521739131,0.4673913043478261,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-11-30,57.27300000000241,65.23200000000224,56.573000000002594,0.6999999999998181,-0.10973603650478958,-147.52599999999848,276,0.35144927536231885,0.9130434782608695,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-01,133.3479999999986,173.80799999999863,133.3479999999986,0.0,-0.10900781517608638,-146.54699999999775,276,0.8115942028985508,1.0,0.9456521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-02,7.950999999999112,0.908999999999196,6.019999999999072,1.93100000000004,-0.07767049509752211,-104.4179999999983,265,0.05660377358490566,1.0,0.19622641509433963,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-04,0.0,0.0,0.0,0.0,-0.07767049509752211,-104.4179999999983,11,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-05,44.21200000000226,43.48200000000179,40.26000000000204,3.9520000000002256,-0.07821349976550307,-105.14799999999877,276,0.2898550724637681,0.7717391304347826,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-06,0.0,0.0,0.0,0.0,-0.07821349976550307,-105.14799999999877,276,0.0,0.0,0.22826086956521738,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-07,21.59100000000035,25.170000000000073,21.59100000000035,0.0,-0.07851847498998543,-105.55799999999908,276,0.2028985507246377,0.20652173913043478,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-08,29.383999999999105,16.73599999999942,28.093999999998687,1.2900000000004184,-0.08495940296264759,-114.21699999999873,276,0.15942028985507245,1.0,0.5,1.0,1.0,0.0,1.1900000000000546,0.0,0.0
2021-2022,2022-12-09,118.08600000000024,97.41800000000012,115.37999999999965,2.7060000000005857,-0.10165568074003306,-136.6629999999991,265,0.6716981132075471,1.0,0.9056603773584906,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-11,0.0,0.0,0.0,0.0,-0.10033312964459529,-134.88499999999885,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-12,0.0,0.0,0.0,0.0,-0.10033312964459529,-134.88499999999885,276,0.0,0.717391304347826,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-13,80.63299999999936,74.33899999999903,80.18299999999954,0.4499999999998181,-0.11109949891082849,-149.35899999999856,276,0.2463768115942029,0.391304347826087,0.6739130434782609,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-14,11.991999999999734,9.809999999999036,11.961999999999534,0.03000000000020009,-0.10797015557083689,-145.15199999999913,276,0.10869565217391304,1.0,0.32608695652173914,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2021-2022,2022-12-15,0.0,0.0,0.0,0.0,-0.10663793452925785,-143.36099999999988,276,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-16,0.09000000000014552,1.4570000000003347,0.09000000000014552,0.0,-0.10663793452925785,-143.36099999999988,265,0.011320754716981131,0.01509433962264151,0.5358490566037736,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-18,4.286999999999352,2.1369999999997162,4.286999999999352,0.0,-0.1075082296820482,-144.5309999999995,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-19,56.775999999998476,49.7029999999977,54.457999999998265,2.318000000000211,-0.11248155736714172,-151.2170000000001,276,0.4384057971014493,0.8695652173913043,0.5652173913043478,1.0,1.0,0.0,3.687000000000353,0.0,0.0
2021-2022,2022-12-20,89.93000000000166,93.78700000000208,89.93000000000166,0.0,-0.11992741589657363,-161.22700000000032,276,0.5615942028985508,0.6630434782608695,0.6086956521739131,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-21,11.014999999999418,9.604999999999563,11.014999999999418,0.0,-0.11162093216049263,-150.0599999999995,276,0.09420289855072464,1.0,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-22,16.310000000000855,7.307000000001153,16.310000000000855,0.0,-0.11792573704515408,-158.53599999999915,276,0.13043478260869565,0.7282608695652174,0.31521739130434784,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-23,0.0,0.0,0.0,0.0,-0.1173581855908129,-157.77299999999923,265,0.0,0.0,0.6113207547169811,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-26,0.0,0.0,0.0,0.0,-0.1173581855908129,-157.77299999999923,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-27,111.87099999999828,76.81299999999828,111.87099999999828,0.0,-0.1443410545373799,-194.04799999999886,276,0.5797101449275363,0.7717391304347826,0.8804347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-28,0.0,0.0,0.0,0.0,-0.14343579881007562,-192.83099999999922,276,0.0,0.5652173913043478,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-29,88.6980000000026,84.64600000000291,86.91500000000315,1.782999999999447,-0.1528565578785328,-205.49599999999964,276,0.5760869565217391,0.8260869565217391,0.9021739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2021-2022,2022-12-30,36.57099999999764,34.741999999998825,36.57099999999764,0.0,-0.15204725777063766,-204.40799999999854,265,0.33584905660377357,1.0,0.49056603773584906,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,276,0.0,0.8260869565217391,0.2391304347826087,0.7681159420289855,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-04,71.70899999999983,54.23399999999947,71.70899999999983,0.0,-0.02024515216721856,-21.103000000000065,276,0.4963768115942029,1.0,0.8478260869565217,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-05,0.0,0.0,0.0,0.0,-0.01676463223817226,-17.475000000000364,276,0.0,0.6847826086956522,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-06,37.770999999999276,44.107999999999265,37.770999999999276,0.0,-0.02163141217203457,-22.54800000000023,265,0.27169811320754716,0.28679245283018867,0.5018867924528302,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-08,4.116999999999734,11.436999999999898,4.116999999999734,0.0,-0.009486047700774991,-9.88799999999992,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-09,50.14099999999826,42.349999999998545,49.06899999999814,1.0720000000001164,-0.012704778173083464,-13.476999999999862,276,0.37681159420289856,1.0,0.5108695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-10,55.34000000000242,33.63000000000193,55.15000000000282,0.18999999999959982,-0.0346282271003846,-36.733000000000175,276,0.26811594202898553,1.0,0.3695652173913043,1.0,1.0,0.0,0.18999999999959982,0.0,0.0
2023-2025,2023-01-11,72.84100000000217,68.30800000000227,72.81800000000203,0.023000000000138243,-0.039551953181709454,-41.95600000000013,276,0.41304347826086957,1.0,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-12,127.64300000000276,154.92300000000205,127.64300000000276,0.0,-0.04187948136374964,-44.42500000000109,276,0.7028985507246377,1.0,0.9456521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-13,115.4520000000025,114.0110000000027,115.2020000000025,0.25,-0.030628347766082697,-32.49000000000069,265,0.6981132075471698,1.0,0.8867924528301887,1.0,1.0,0.0,1.156999999999698,0.0,0.0
2023-2025,2023-01-15,9.32700000000068,3.867000000000644,9.32700000000068,0.0,-0.016471810419106725,-17.473000000000866,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-16,41.52900000000045,33.052000000001044,38.25900000000047,3.269999999999982,-0.026376767328254558,-27.980000000000473,228,0.2412280701754386,1.0,0.4473684210526316,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-17,0.0,0.0,0.0,0.0,-0.024463084780850575,-25.950000000000273,276,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-18,68.86200000000053,48.612000000000535,65.26500000000033,3.5970000000002074,-0.043552775216774364,-46.20000000000027,276,0.2028985507246377,0.8260869565217391,0.33695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-19,72.57000000000153,96.44700000000194,71.46000000000186,1.1099999999996726,-0.05296375692649391,-56.18299999999999,276,0.4601449275362319,0.8369565217391305,0.6956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-20,19.516999999999825,17.49699999999939,19.073999999999614,0.443000000000211,-0.02571027788933089,-27.27300000000014,265,0.10943396226415095,1.0,0.3169811320754717,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-22,0.0,0.0,0.0,0.0,-0.022948164655886227,-24.343000000000302,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-23,10.800999999999249,6.581999999999653,10.800999999999249,0.0,-0.028408758821322544,-30.135500000000093,276,0.14492753623188406,1.0,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-24,60.276999999998225,60.6969999999983,56.18999999999869,4.086999999999534,-0.029970342634018987,-31.791999999999916,276,0.44565217391304346,1.0,0.7282608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-25,42.199999999998454,33.469999999998436,42.199999999998454,0.0,-0.04368663872501577,-46.34199999999964,276,0.2717391304347826,0.8260869565217391,0.41304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-26,44.08399999999983,26.494000000000142,42.57400000000007,1.5099999999997635,-0.05441457339962341,-57.7219999999993,276,0.23550724637681159,0.7717391304347826,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-27,0.0,0.0,0.0,0.0,-0.05134136891463048,-54.461999999999534,265,0.0,0.0,0.23773584905660378,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-29,0.0,0.0,0.0,0.0,-0.05134136891463048,-54.461999999999534,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-30,0.0,0.0,0.0,0.0,-0.05134136891463048,-54.461999999999534,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-01-31,0.0,0.0,0.0,0.0,-0.05134136891463048,-54.461999999999534,276,0.0,0.03260869565217391,0.18478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-01,45.29800000000023,48.33800000000065,45.11799999999994,0.18000000000029104,-0.06882846805469867,-73.01199999999926,276,0.17028985507246377,1.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-02,74.07000000000107,68.58200000000124,73.69000000000142,0.3799999999996544,-0.06037338491791788,-64.04299999999876,276,0.37318840579710144,0.8043478260869565,0.6086956521739131,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-03,0.0,0.0,0.0,0.0,-0.05364910038066162,-56.909999999998945,265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-05,0.0,0.0,0.0,0.0,-0.05364910038066162,-56.909999999998945,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-06,0.0,0.0,0.0,0.0,-0.05364910038066162,-56.909999999998945,276,0.0,0.0,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-07,0.0,0.0,0.0,0.0,-0.05364910038066162,-56.909999999998945,276,0.0,0.0,0.40217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-08,0.0,0.0,0.0,0.0,-0.05364910038066162,-56.909999999998945,276,0.0,0.0,0.5434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-09,47.28099999999995,14.055000000000291,44.10200000000032,3.1789999999996326,-0.08497127590777243,-90.1359999999986,276,0.12318840579710146,0.17391304347826086,0.41304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-10,0.0,0.0,0.0,0.0,-0.08497127590777243,-90.1359999999986,265,0.0,0.0,0.28679245283018867,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-12,0.0,0.0,0.0,0.0,-0.08497127590777243,-90.1359999999986,11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-13,0.0,0.0,0.0,0.0,-0.08497127590777243,-90.1359999999986,276,0.0,0.0,0.021739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-02-14,0.0,0.0,0.0,0.0,-0.08497127590777243,-90.1359999999986,276,0.0,0.0,0.532608695652174,1.0,1.0,0.0,0.0,0.0,0.0
