period,peak_ts,trough_ts,recovery_ts,peak_equity,trough_equity,max_dd_pct,max_dd_usd,to_trough_bars,to_recovery_bars
2026,2026-02-04 04:15:00+00:00,2026-02-04 04:30:00+00:00,2026-02-04 04:50:00+00:00,2420.266000000004,2398.7330000000047,-0.008896955954427854,-21.532999999999447,3.0,7.0
2026,2026-01-12 15:40:00+00:00,2026-01-12 15:55:00+00:00,2026-01-12 16:15:00+00:00,1203.0564999999997,1192.3534999999983,-0.00889650652317775,-10.703000000001339,3.0,7.0
2026,2026-01-28 05:45:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:20:00+00:00,1777.7070000000049,1762.1970000000047,-0.008724722353008807,-15.510000000000218,5.0,7.0
2026,2026-01-21 01:30:00+00:00,2026-01-21 01:35:00+00:00,2026-01-21 01:55:00+00:00,1260.1070000000009,1249.2135000000007,-0.008644900790171106,-10.893500000000131,1.0,5.0
2026,2026-01-12 00:20:00+00:00,2026-01-12 00:25:00+00:00,2026-01-12 00:30:00+00:00,1114.9424999999965,1105.409499999997,-0.008550216715211278,-9.532999999999447,1.0,2.0
2026,2026-01-28 21:10:00+00:00,2026-01-28 21:40:00+00:00,2026-01-28 21:50:00+00:00,1954.083000000005,1937.483000000003,-0.008495033220186743,-16.600000000002183,6.0,8.0
2026,2026-01-05 07:45:00+00:00,2026-01-05 08:10:00+00:00,2026-01-05 08:20:00+00:00,1043.420000000002,1035.42,-0.007667094746125036,-8.000000000001819,5.0,7.0
2026,2026-01-28 23:20:00+00:00,2026-01-28 23:25:00+00:00,2026-01-28 23:35:00+00:00,2154.5930000000035,2139.4200000000046,-0.007042165272048484,-15.172999999998865,1.0,3.0
2026,2026-02-04 03:55:00+00:00,2026-02-04 04:10:00+00:00,2026-02-04 04:15:00+00:00,2420.023000000004,2403.623000000006,-0.006776795096574584,-16.399999999997817,3.0,4.0
2026,2026-02-04 03:40:00+00:00,2026-02-04 03:45:00+00:00,2026-02-04 03:55:00+00:00,2415.6030000000055,2399.9070000000056,-0.006497756460809079,-15.695999999999913,1.0,3.0
2026,2026-01-05 06:30:00+00:00,2026-01-05 06:35:00+00:00,2026-01-05 06:40:00+00:00,1042.3070000000007,1035.5800000000017,-0.0064539526262406,-6.726999999998952,1.0,2.0
2026,2026-02-04 05:10:00+00:00,2026-02-04 05:35:00+00:00,2026-02-04 05:50:00+00:00,2440.783000000006,2425.8660000000045,-0.006111563379457063,-14.91700000000128,5.0,8.0
2026,2026-01-26 00:10:00+00:00,2026-01-26 00:20:00+00:00,2026-01-26 00:30:00+00:00,1541.1570000000029,1531.8420000000033,-0.0060441603288955426,-9.3149999999996,2.0,4.0
2026,2026-01-05 04:50:00+00:00,2026-01-05 04:55:00+00:00,2026-01-05 05:15:00+00:00,1008.3199999999997,1002.3369999999995,-0.00593363218026044,-5.983000000000175,1.0,5.0
2026,2026-01-05 08:25:00+00:00,2026-01-05 08:35:00+00:00,2026-01-05 08:45:00+00:00,1050.563,1044.6200000000008,-0.005656966788283313,-5.9429999999993015,2.0,4.0
2026,2026-01-26 00:45:00+00:00,2026-01-26 01:00:00+00:00,2026-01-26 01:15:00+00:00,1548.6970000000028,1540.0470000000032,-0.005585340450714127,-8.649999999999636,3.0,6.0
2026,2026-02-09 16:25:00+00:00,2026-02-09 16:35:00+00:00,2026-02-09 16:40:00+00:00,2671.666000000004,2656.863000000002,-0.005540737502368054,-14.803000000001703,2.0,3.0
2026,2026-01-01 23:05:00+00:00,2026-01-05 04:15:00+00:00,2026-01-05 04:20:00+00:00,1000.0,994.6000000000004,-0.005399999999999627,-5.399999999999636,926.0,927.0
2026,2026-01-22 18:10:00+00:00,2026-01-22 18:15:00+00:00,2026-01-22 18:35:00+00:00,1424.4320000000034,1416.8920000000026,-0.005293337976120194,-7.540000000000873,1.0,5.0
2026,2026-01-21 05:35:00+00:00,2026-01-21 06:05:00+00:00,2026-01-21 06:25:00+00:00,1308.7885000000015,1302.188500000001,-0.005042831595785224,-6.600000000000364,6.0,10.0
2026,2026-01-28 08:05:00+00:00,2026-01-28 08:20:00+00:00,2026-01-28 08:30:00+00:00,1840.3870000000052,1831.4370000000044,-0.004863107596391747,-8.950000000000728,3.0,5.0
2026,2026-01-21 05:00:00+00:00,2026-01-21 05:05:00+00:00,2026-01-21 05:15:00+00:00,1298.6235000000006,1292.5485000000008,-0.0046780302374012095,-6.074999999999818,1.0,3.0
2026,2026-01-28 05:30:00+00:00,2026-01-28 05:35:00+00:00,2026-01-28 05:40:00+00:00,1766.5670000000036,1758.3970000000054,-0.004624789209805358,-8.169999999998254,1.0,2.0
2026,2026-01-20 23:50:00+00:00,2026-01-21 00:05:00+00:00,2026-01-21 00:35:00+00:00,1210.7300000000005,1205.3235000000013,-0.004465487763579912,-5.406499999999141,3.0,9.0
2026,2026-01-22 21:45:00+00:00,2026-01-22 21:55:00+00:00,2026-01-22 23:05:00+00:00,1478.0920000000033,1471.532000000002,-0.0044381540526579055,-6.56000000000131,2.0,16.0
2026,2026-01-22 17:35:00+00:00,2026-01-22 17:40:00+00:00,2026-01-22 17:45:00+00:00,1391.3620000000037,1385.3620000000037,-0.004312321308185818,-6.0,1.0,2.0
2026,2026-01-11 23:45:00+00:00,2026-01-12 00:00:00+00:00,2026-01-12 00:05:00+00:00,1072.4464999999973,1067.8264999999983,-0.0043079072009643005,-4.619999999998981,3.0,4.0
2026,2026-02-09 14:35:00+00:00,2026-02-09 14:40:00+00:00,2026-02-09 14:45:00+00:00,2593.913000000003,2584.426000000004,-0.0036574087103149466,-9.48699999999917,1.0,2.0
2026,2026-01-21 05:20:00+00:00,2026-01-21 05:30:00+00:00,2026-01-21 05:35:00+00:00,1306.188500000001,1301.428500000001,-0.003644190712137063,-4.760000000000218,2.0,3.0
2026,2026-01-22 16:25:00+00:00,2026-01-22 16:30:00+00:00,2026-01-22 16:35:00+00:00,1356.3020000000024,1351.6850000000022,-0.003404109114341969,-4.617000000000189,1.0,2.0
2026,2026-01-21 04:00:00+00:00,2026-01-21 04:10:00+00:00,2026-01-21 04:20:00+00:00,1277.5585,1273.2135000000007,-0.003401018426944291,-4.344999999999345,2.0,4.0
2026,2026-01-28 02:35:00+00:00,2026-01-28 02:45:00+00:00,2026-01-28 02:50:00+00:00,1696.7470000000058,1690.997000000004,-0.003388837581561499,-5.750000000001819,2.0,3.0
2026,2026-02-09 20:25:00+00:00,2026-02-09 20:50:00+00:00,2026-02-09 20:55:00+00:00,2683.9760000000033,2675.163000000003,-0.0032835614029336213,-8.813000000000102,5.0,6.0
2026,2026-02-09 19:35:00+00:00,2026-02-09 19:50:00+00:00,2026-02-09 20:15:00+00:00,2680.076000000002,2671.7230000000027,-0.003116702660670545,-8.352999999999156,3.0,8.0
2026,2026-01-28 02:55:00+00:00,2026-01-28 03:00:00+00:00,2026-01-28 03:05:00+00:00,1717.297000000005,1712.1870000000044,-0.002975606432667477,-5.110000000000582,1.0,2.0
2026,2026-02-09 14:45:00+00:00,2026-02-09 14:50:00+00:00,2026-02-09 14:55:00+00:00,2596.1030000000037,2588.6730000000034,-0.0028619819783730627,-7.430000000000291,1.0,2.0
2026,2026-01-21 04:25:00+00:00,2026-01-21 04:30:00+00:00,2026-01-21 04:35:00+00:00,1286.098500000001,1282.438500000001,-0.002845816241912935,-3.6599999999998545,1.0,2.0
2026,2026-02-09 16:05:00+00:00,2026-02-09 16:15:00+00:00,2026-02-09 16:20:00+00:00,2657.1730000000034,2650.136000000003,-0.0026483032907530513,-7.037000000000262,2.0,3.0
2026,2026-01-26 02:30:00+00:00,2026-01-26 02:35:00+00:00,2026-01-26 02:45:00+00:00,1586.2120000000023,1582.0620000000026,-0.002616295930178092,-4.149999999999636,1.0,3.0
2026,2026-01-05 09:25:00+00:00,2026-01-05 09:30:00+00:00,2026-01-05 09:45:00+00:00,1061.8400000000001,1059.5699999999997,-0.0021377985383865816,-2.2700000000004366,1.0,4.0
2026,2026-01-28 07:30:00+00:00,2026-01-28 07:40:00+00:00,2026-01-28 07:45:00+00:00,1810.3670000000047,1807.3670000000047,-0.0016571225613369878,-3.0,2.0,3.0
2026,2026-01-22 15:35:00+00:00,2026-01-22 15:40:00+00:00,2026-01-22 15:55:00+00:00,1327.1020000000017,1324.9820000000027,-0.0015974657562108918,-2.1199999999989814,1.0,4.0
2026,2026-01-21 00:55:00+00:00,2026-01-21 01:00:00+00:00,2026-01-21 01:05:00+00:00,1219.0620000000008,1217.1635000000006,-0.0015573449094469227,-1.89850000000024,1.0,2.0
2026,2026-02-09 15:50:00+00:00,2026-02-09 15:55:00+00:00,2026-02-09 16:05:00+00:00,2643.1430000000028,2639.2630000000036,-0.0014679493315341574,-3.8799999999991996,1.0,3.0
2026,2026-01-21 04:45:00+00:00,2026-01-21 04:50:00+00:00,2026-01-21 04:55:00+00:00,1298.0485000000008,1296.2535000000007,-0.001382845094000773,-1.7950000000000728,1.0,2.0
2026,2026-01-28 07:00:00+00:00,2026-01-28 07:05:00+00:00,2026-01-28 07:10:00+00:00,1788.0100000000048,1785.5770000000057,-0.0013607306446826728,-2.4329999999990832,1.0,2.0
2026,2026-01-28 07:20:00+00:00,2026-01-28 07:25:00+00:00,2026-01-28 07:30:00+00:00,1808.297000000005,1805.8670000000047,-0.001343805801812592,-2.430000000000291,1.0,2.0
2026,2026-01-22 18:55:00+00:00,2026-01-22 19:00:00+00:00,2026-01-22 19:05:00+00:00,1433.7220000000007,1431.8020000000024,-0.0013391717501707312,-1.9199999999982538,1.0,2.0
2026,2026-02-09 15:35:00+00:00,2026-02-09 15:40:00+00:00,2026-02-09 15:45:00+00:00,2630.193000000004,2626.683000000002,-0.0013345028292608418,-3.5100000000020373,1.0,2.0
2026,2026-01-05 05:20:00+00:00,2026-01-05 05:25:00+00:00,2026-01-05 05:30:00+00:00,1011.8400000000001,1010.6970000000001,-0.0011296252371917337,-1.143000000000029,1.0,2.0
2026,2026-01-22 18:40:00+00:00,2026-01-22 18:45:00+00:00,2026-01-22 18:50:00+00:00,1427.2720000000036,1425.8220000000028,-0.001015924084547759,-1.4500000000007276,1.0,2.0
2026,2026-01-28 05:20:00+00:00,2026-01-28 05:25:00+00:00,2026-01-28 05:30:00+00:00,1763.5170000000044,1762.0370000000048,-0.0008392320573034073,-1.4799999999995634,1.0,2.0
2026,2026-02-04 05:00:00+00:00,2026-02-04 05:05:00+00:00,2026-02-04 05:10:00+00:00,2435.8930000000028,2433.9230000000052,-0.0008087383148592808,-1.9699999999975262,1.0,2.0
2026,2026-01-05 04:25:00+00:00,2026-01-05 04:30:00+00:00,2026-01-05 04:40:00+00:00,1004.8000000000011,1004.130000000001,-0.0006667993630573577,-0.6700000000000728,1.0,3.0
2026,2026-01-21 00:45:00+00:00,2026-01-21 00:50:00+00:00,2026-01-21 00:55:00+00:00,1217.678500000001,1216.8735000000006,-0.0006610940408328103,-0.805000000000291,1.0,2.0
2026,2026-01-22 16:00:00+00:00,2026-01-22 16:05:00+00:00,2026-01-22 16:10:00+00:00,1343.6790000000028,1343.4420000000018,-0.000176381412525628,-0.23700000000098953,1.0,2.0
2026,2026-01-25 23:55:00+00:00,2026-01-26 00:00:00+00:00,2026-01-26 00:05:00+00:00,1538.1920000000027,1538.082000000003,-7.151252899484373e-05,-0.10999999999967258,1.0,2.0
2026,2026-01-27 20:55:00+00:00,2026-01-27 21:00:00+00:00,2026-01-27 21:05:00+00:00,1601.6770000000042,1601.6100000000051,-4.18311557193185e-05,-0.06699999999909778,1.0,2.0
