iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
590,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
344,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
248,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
140,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
517,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
512,2.4735149972627393,1.8237895410117548,0.24209093940367343,0.08513919171937827,2.588930485473834,-0.057707744105547354,200,30,2
734,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
7,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
670,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
722,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
105,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
496,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
14,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
334,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
329,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
402,2.472529944968197,1.811658501784268,0.23910390740679333,0.084369883416723,2.5832261200314672,-0.05534808753163534,200,30,1
640,2.4608002414440726,1.8143557667670835,0.23976915911924213,0.0855045570564128,2.5563506983421758,-0.04777522844905158,250,30,3
434,2.4608002414440726,1.8143557667670835,0.23976915911924213,0.0855045570564128,2.5563506983421758,-0.04777522844905158,250,30,3
437,2.4608002414440726,1.8143557667670835,0.23976915911924213,0.0855045570564128,2.5563506983421758,-0.04777522844905158,250,30,3
426,2.4608002414440726,1.8143557667670835,0.23976915911924213,0.0855045570564128,2.5563506983421758,-0.04777522844905158,250,30,3
111,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
516,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
330,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
246,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
282,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
227,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
3,2.449089821908658,1.8211728480959561,0.24144770653004888,0.08646126075801883,2.544664629634399,-0.0477874038628705,250,30,5
17,2.448813101696648,1.8123606209378098,0.23927713854581012,0.0852489130846652,2.559105223344644,-0.05514606082399809,150,15,5
787,2.448813101696648,1.8123606209378098,0.23927713854581012,0.0852489130846652,2.559105223344644,-0.05514606082399809,150,15,5
273,2.448813101696648,1.8123606209378098,0.23927713854581012,0.0852489130846652,2.559105223344644,-0.05514606082399809,150,15,5
290,2.448813101696648,1.8123606209378098,0.23927713854581012,0.0852489130846652,2.559105223344644,-0.05514606082399809,150,15,5
88,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
781,2.429619540307998,1.803864113485994,0.23717793903254258,0.08522485086535649,2.539911661955986,-0.05514606082399409,200,15,5
