iter,score,final_equity,cagr,vol,sharpe,max_drawdown,fast,slow,ema_fast,ema_slow,atr_n,sep_k,nochop_ema,nochop_lookback,nochop_min,htf_slope_on,htf_slope_ema,htf_slope_window,htf_slope_atr_mult,base_slope_on,base_slope_ema,base_slope_window
596,2.1085445862103755,1.7041871322551227,0.21206485673813869,0.08835707279464676,2.220850853379813,-0.05615313358471874,15,125,80,120,14,0.2,30,15,11,True,30,3,0.04,False,100,30
343,2.1076015079595893,1.9169976067910257,0.2646287646852208,0.10536539593065297,2.280908255239088,-0.08665337363974923,20,200,30,200,10,0.35,20,20,13,False,30,6,0.02,True,200,30
402,2.1068927157314317,1.9048948809476405,0.26174246981586413,0.1051574306680387,2.2634820257606036,-0.0782946550145861,20,100,30,250,20,0.33,30,30,13,False,100,10,0.03,False,200,20
442,2.1049673142787455,1.7292742720783585,0.21847201504126623,0.0887542525845592,2.2707114637042083,-0.08287207471273128,20,200,50,200,10,0.33,20,20,15,True,100,4,0.04,True,200,20
335,2.103602483794298,1.9409816193449847,0.2703143158755821,0.10480389737159936,2.3353665982006477,-0.1158820572031749,30,150,30,200,14,0.33,20,20,10,True,200,4,0.02,False,100,30
124,2.101873416200446,1.8514290185053033,0.2488495069957941,0.1001725598293558,2.2684773121320507,-0.08330194796580226,10,150,30,250,14,0.15,30,15,12,True,50,10,0.02,True,200,20
795,2.1009715639606457,1.8406358975529096,0.24621803570924516,0.09749997695511078,2.3063155169668823,-0.10267197650311821,20,125,30,150,14,0.35,15,20,14,False,50,3,0.01,True,200,10
276,2.1008581917290527,2.0016704348430427,0.28450317466718,0.11270259903524776,2.2778718540898675,-0.08850683118040747,20,200,30,150,20,0.35,15,20,10,True,200,3,,False,50,10
323,2.1004184363003944,1.8863731201144898,0.2573025588634372,0.10216555100764192,2.2922266403452616,-0.0959041020224336,10,150,20,120,10,0.27,30,15,12,True,200,8,0.01,False,100,20
250,2.0989071102085743,1.8881288792433975,0.2577246298740472,0.10323275992777795,2.272842494393792,-0.0869676920926089,15,100,50,200,10,0.4,20,30,10,False,200,3,0.015,False,200,20
777,2.0978324504687538,1.8254288028960293,0.2424936006493681,0.09850927272754542,2.2533085597401556,-0.07773805463570094,10,50,30,200,20,0.25,15,25,11,False,30,4,0.015,False,100,30
509,2.0951440097575427,1.8175383783900263,0.24055330387578633,0.09931607049321055,2.2200689575640022,-0.0624624739032299,20,100,80,150,10,0.2,30,20,11,True,100,6,0.015,True,100,20
30,2.0932762693543143,1.7665307393767116,0.2278784484648102,0.09338459303052876,2.2449902796399845,-0.07585700514283522,25,50,20,120,20,0.27,30,25,14,True,200,3,0.02,False,100,20
842,2.0905881860380733,1.9335653646281359,0.2685610689360507,0.10781256956768318,2.2603515530109375,-0.0848816834864321,20,100,30,150,14,0.4,30,25,10,False,200,4,,False,50,10
428,2.0904391394657384,1.8688076594927652,0.2530660659497559,0.10201065144513902,2.262466335213269,-0.08601359787376539,10,75,20,250,20,0.15,20,20,10,False,100,6,0.01,True,50,30
375,2.0884788112420445,1.757588675314224,0.2256324290989824,0.09280102625197413,2.2387912909753878,-0.07515623986667153,10,200,80,120,20,0.4,30,25,12,True,50,4,0.04,False,200,20
387,2.087514087430627,1.9913150371839594,0.2821017638610406,0.11091070611470039,2.295995120286953,-0.10424051642816312,25,200,50,120,14,0.27,30,30,12,True,30,10,,True,200,20
610,2.086384572873838,1.807309074026942,0.23802983241838183,0.09846085876689563,2.217812658162465,-0.06571404264431335,20,100,80,250,20,0.35,30,25,13,False,200,8,,True,200,30
737,2.084608565918981,2.012517811674414,0.2870101740807425,0.11352318942689389,2.2794019327785837,-0.09739668342980146,30,200,20,120,10,0.35,20,20,10,False,200,10,0.01,False,100,30
365,2.084311320550394,1.905226532296671,0.2618217190086085,0.10546101579344204,2.257864273780967,-0.08677647661528665,15,200,80,250,20,0.3,20,20,10,False,100,6,0.04,False,100,10
196,2.082798535395094,1.8604311778909708,0.2510368335675317,0.10202392196051764,2.2462996660380607,-0.0817505653214835,20,125,20,200,14,0.3,20,25,15,True,30,6,0.015,True,200,10
17,2.082792432410469,1.8635324865460128,0.2517888161439168,0.10216644320197793,2.2491908716651365,-0.08319921962733368,20,150,80,120,20,0.35,30,25,12,False,200,6,0.03,False,100,30
101,2.0824376815280767,1.9087168059951036,0.26265519730321807,0.10695356237582336,2.2340130372933906,-0.07578767788265695,20,100,20,200,20,0.3,20,25,13,False,30,3,0.015,False,200,10
778,2.080566213298722,1.7202164067917662,0.21616556735396264,0.09057354291543714,2.2059860978346175,-0.0627099422679479,15,50,30,250,20,0.15,30,15,12,True,50,8,0.02,False,100,10
290,2.080560340644777,1.8001341727505138,0.236254400409879,0.09658964878404759,2.2440322579266723,-0.08173595864094763,25,150,50,150,14,0.4,30,25,10,True,30,3,0.03,False,200,10
542,2.0803216875142674,1.8951751985654666,0.2594159916999059,0.10573515302670375,2.234235763042945,-0.0769570377643386,15,125,50,120,10,0.27,20,25,13,False,30,6,0.03,False,200,30
577,2.079457082971265,1.7459629772873464,0.2227014004013157,0.09379366289784911,2.190556270076252,-0.05554959355249345,30,100,80,150,20,0.4,15,25,15,False,100,3,0.04,False,100,10
787,2.079343902598316,1.7182520474779108,0.21566434935159307,0.0910879668397008,2.1895160497421444,-0.05508607357191431,25,50,80,200,20,0.2,15,30,12,False,100,3,0.02,True,50,30
282,2.0789921889336105,1.9029067584815795,0.2612672163356964,0.10598103529255273,2.24315823342303,-0.08208302224470987,20,150,30,200,14,0.4,15,25,14,False,100,10,0.04,True,100,30
703,2.0785473774594942,1.7524947778750557,0.2243497043497047,0.09351112375196631,2.2113030403136458,-0.06637783142707587,25,50,50,200,20,0.35,20,25,10,False,50,6,0.04,False,50,10
341,2.077855515123039,1.8122469826072107,0.23924910391076493,0.09758469146999345,2.246931394459195,-0.0845379396680781,15,200,30,250,20,0.33,15,25,14,True,100,3,0.04,False,200,20
419,2.077225227203197,1.9552382714225343,0.27367268325381433,0.10979933113805285,2.258045396319866,-0.09041008455833455,30,200,20,250,20,0.3,20,25,14,False,50,4,0.01,False,50,20
894,2.0770813044467333,1.9166313930866001,0.26454160008682903,0.10717423960128289,2.2435632747881042,-0.08324098517068534,20,100,20,250,10,0.3,20,25,11,False,50,8,,False,100,10
117,2.076898291990136,1.784218204096886,0.23229977766402654,0.09538996894824452,2.237460170719644,-0.080280939364754,15,50,50,200,20,0.27,20,30,11,False,50,6,,False,100,30
640,2.073471659274581,1.879356204127421,0.25561323433957095,0.10497327705204672,2.220878986612793,-0.07370366366910608,25,200,20,150,10,0.25,15,25,10,True,50,3,,True,50,20
412,2.0719014016114246,1.8302253033646614,0.2436704664265179,0.09992467254415091,2.2322712082806406,-0.08018490333460815,10,50,20,250,10,0.27,20,25,10,False,30,4,,False,200,30
807,2.0679751443421113,1.8916539214412251,0.2585712660699411,0.10494221866088008,2.2439269787428113,-0.08797591720035003,15,200,20,200,10,0.2,20,20,13,True,100,6,0.02,False,100,20
83,2.067314820014915,1.8830503851336524,0.256503111074436,0.10399642081155208,2.247572169819369,-0.09012867490222709,20,100,30,200,10,0.27,30,20,10,False,200,4,0.01,True,50,30
539,2.0664330980473173,1.8216865423825102,0.24157402893578883,0.09924266212999655,2.2299263814155506,-0.0817466416841166,20,50,20,150,14,0.25,15,25,13,False,200,6,,False,100,20
423,2.0659818176818714,1.7895116776871265,0.23361753471986813,0.09530528698784109,2.250574525959058,-0.09229635413859327,10,100,30,200,10,0.33,30,25,13,True,100,8,0.04,True,200,10
505,2.065618397775654,1.9044418192818033,0.26163419496899487,0.10679136320451488,2.229667707806668,-0.08202465501550693,15,200,80,150,14,0.4,30,25,11,False,200,6,0.01,False,50,30
816,2.0655861831527265,1.7476959232663392,0.22313909402827825,0.09377391639810866,2.19481844932569,-0.06461613308648184,10,50,30,200,10,0.25,15,25,14,False,50,4,0.015,True,50,30
707,2.0646834718545692,1.7397328543504404,0.2211255480702965,0.0927154528835826,2.201038542888295,-0.06817753551686279,15,50,50,150,20,0.3,20,20,10,True,200,3,0.02,False,200,10
710,2.064075157817637,1.7552088443283773,0.2250334458244232,0.09242696548533166,2.242187489941332,-0.08905616606184752,10,75,30,200,14,0.25,15,20,14,False,30,10,0.01,True,100,30
42,2.063376595310814,1.8896532937807637,0.2580908839929106,0.10540626085754351,2.2308913452122656,-0.08375737495072588,25,150,80,250,20,0.25,30,25,11,False,30,4,,True,200,30
312,2.0624530866310202,1.70222504679112,0.21156121244446657,0.08857091032051191,2.211013719978477,-0.07428031667372836,20,50,30,250,10,0.25,30,20,14,True,200,8,0.02,False,50,10
393,2.060426499299561,1.776413450138681,0.2303522960375728,0.09524136025718188,2.2241955985815856,-0.08188454964101233,25,75,50,150,14,0.4,15,25,14,False,100,8,0.015,False,100,30
851,2.0602628110978856,1.7514528408373,0.22408703445087697,0.09345819074279625,2.2102044774485563,-0.07497083317533526,30,75,50,150,20,0.3,15,20,11,True,50,6,0.04,True,50,30
487,2.059077891833331,1.9835593218374794,0.28029798474246026,0.11344359451247556,2.2348259266024844,-0.08787401738457656,10,200,30,200,10,0.25,15,25,11,False,30,6,0.03,True,200,10
801,2.0568607101062106,1.8440781332275893,0.2470583560672246,0.09962864462346632,2.2659098844002954,-0.10452458714704249,25,125,20,250,14,0.33,30,30,15,True,100,6,0.04,False,50,10
879,2.0553344640326445,1.8280612324801884,0.24313973600136896,0.09911729712546587,2.245336919184496,-0.09500122757592588,15,50,20,150,20,0.33,30,25,12,True,100,6,0.02,True,200,10
352,2.054191858032171,1.8790314011081568,0.25553494035996294,0.10408232775496706,2.2383971526591693,-0.09210264731349915,25,150,20,250,20,0.35,30,20,10,False,200,6,0.04,True,50,30
785,2.0527338501439107,1.968633851056302,0.2768139782784198,0.11230153351973374,2.2321419810246943,-0.08970406544039178,25,200,30,120,10,0.2,20,25,14,False,30,10,0.01,True,200,30
5,2.052071983814253,1.7668100766877874,0.22794849371898773,0.09566925727987467,2.1942319684657923,-0.07107999232576956,25,50,20,120,14,0.25,30,20,12,True,100,8,0.03,False,200,10
882,2.050398074686978,1.8351725479325987,0.24488225505288463,0.10168406049001574,2.2049660806386178,-0.07728400297581994,10,100,20,150,20,0.27,15,30,14,True,30,3,0.04,False,200,30
311,2.050314570213554,1.7408067099600657,0.2213974269814687,0.09243472505456142,2.2098526089279704,-0.07976901935720815,20,50,50,200,20,0.15,30,20,13,False,50,10,,False,200,20
207,2.0501156807327323,1.873916650490746,0.2543008839972929,0.10409298420525426,2.2287303145142348,-0.08930731689075122,25,150,20,150,20,0.33,15,25,14,False,200,8,0.02,True,50,30
504,2.0497990583315815,1.8871034254353114,0.25747814914362555,0.10617080968395005,2.2110000804260808,-0.08060051104724963,20,100,20,250,10,0.25,30,30,12,True,30,10,0.015,False,200,30
294,2.0465043715004354,1.7545090942390855,0.2248572259069923,0.09361720311349876,2.2133284000345244,-0.08341201426704448,30,200,20,120,20,0.2,20,15,12,True,30,10,0.01,True,100,10
127,2.045770149388755,1.818112755054345,0.24069472761123434,0.10026770134985698,2.2010817267539533,-0.07765578868259926,15,100,80,150,20,0.27,15,25,11,False,30,6,,True,200,30
19,2.045254570944013,1.8807004842185369,0.2559371819852163,0.104552966134994,2.2318539360704404,-0.09329968256321375,15,100,50,150,14,0.3,30,25,10,False,200,8,0.01,False,200,30
88,2.044309068225062,1.9859053919787122,0.2808440949566091,0.11155322349905332,2.274615907203044,-0.11515341948899105,20,150,30,200,10,0.33,15,30,12,True,100,6,0.01,False,100,30
327,2.0442645154649424,1.841762608703776,0.24649319952731008,0.10153115465921307,2.2208735448071897,-0.08830451467112366,30,150,50,150,10,0.15,20,30,15,True,30,8,0.015,True,50,30
424,2.043175263297962,1.7830629142661814,0.23201184774727945,0.09791388405093374,2.1798852156178636,-0.06835497615995101,10,125,30,150,10,0.15,20,25,15,False,30,8,,True,50,10
478,2.0424604702968305,1.9055066057163441,0.2618886366160944,0.10493238906893644,2.2692154047595205,-0.11337746723134501,30,150,50,150,20,0.4,15,25,14,False,200,10,0.015,True,200,30
401,2.04066225250518,1.6092583301914956,0.1872593537249161,0.07908641168129,2.20991305985056,-0.08462540367268989,20,50,80,120,10,0.35,15,20,14,False,200,6,0.01,False,100,10
823,2.0371421766827256,1.7540740985818721,0.22474765715353962,0.09410684715817492,2.201348087305533,-0.08210295531140355,10,150,20,150,10,0.27,20,20,10,True,200,6,0.03,True,50,30
180,2.0369071870372624,2.0103070837586006,0.2864999421646266,0.1151080416922076,2.2461462425029532,-0.10461952773284533,25,200,30,200,10,0.35,15,25,10,False,100,8,0.015,False,100,20
862,2.036822465612874,1.9500460065447935,0.2724513856400341,0.11069337215746718,2.23203112737964,-0.09760433088338294,20,125,20,120,10,0.3,20,25,10,True,200,8,0.01,False,200,30
512,2.0366050854109616,1.705320947822276,0.21235572491235444,0.09071472352366292,2.1681071388900612,-0.06575102673954991,30,50,30,200,20,0.3,20,25,14,True,100,3,0.03,False,50,30
403,2.0331317338384265,1.936782048404481,0.26932203914979125,0.10898770231166455,2.2426518687939763,-0.10476006747777478,10,150,30,150,10,0.2,30,25,12,True,200,4,0.015,False,200,10
476,2.032972174330467,1.9097274471930137,0.2628963567770042,0.10822860029238995,2.210725349203731,-0.08887658743663196,25,200,30,120,10,0.25,15,25,14,False,200,10,,True,100,30
563,2.0322159233214583,1.7919558624572471,0.23422514915330273,0.09767693879953807,2.203314781403027,-0.08554942904078433,15,50,30,150,20,0.15,30,30,15,False,50,10,0.02,False,200,20
122,2.0316238636435777,1.5985151181121022,0.18439372071552484,0.08017346298337003,2.150887568766428,-0.059631852561425114,20,75,80,200,20,0.25,30,15,14,True,200,4,0.03,True,100,10
15,2.0315132813107013,1.7634985295907157,0.22711765044216503,0.0959674266465281,2.1806591012786525,-0.0745729099839757,10,50,50,120,20,0.3,15,25,10,False,50,8,,False,50,10
600,2.0306012285455894,1.7302331230119645,0.21871571943708257,0.09132444342232565,2.21153041783423,-0.09046459464432033,15,125,80,150,20,0.2,15,20,14,True,200,3,0.015,False,50,30
99,2.0305087571652516,1.673326113494572,0.20409982007585614,0.08810262684822834,2.1521783355351864,-0.06083478918496732,25,50,80,150,14,0.15,15,25,15,False,30,4,0.03,False,200,20
486,2.030384894216505,1.8181175725589387,0.24069591366241427,0.09947022292709014,2.2179382820851683,-0.09377669393433152,20,125,50,150,14,0.15,30,15,12,False,100,10,0.04,True,200,10
681,2.0303540696571467,1.6825815032266878,0.2064983659805284,0.08725215664976087,2.19510558991355,-0.08237576012820147,10,100,30,120,10,0.25,30,30,10,True,200,6,0.04,False,200,10
860,2.0295632786397473,1.8923301167593631,0.258733557733863,0.1073298252749589,2.1975740840582785,-0.08400540270926549,25,100,20,150,10,0.4,20,25,10,True,200,10,0.01,False,50,30
724,2.027767663916399,1.9557076449906623,0.27378298464580375,0.11148271164659201,2.226395226309126,-0.09931378119636325,10,150,50,120,20,0.25,30,30,10,False,100,6,0.01,True,200,10
216,2.0245146350004086,1.830739412572142,0.2437964908440542,0.10038603458901338,2.223480148918632,-0.0994827569591118,20,150,80,120,14,0.35,30,30,15,True,50,8,0.01,False,50,30
120,2.023748695998727,1.7778086671838702,0.23070083854818457,0.09631403804422733,2.2034295727551156,-0.08984043837819433,25,150,20,200,10,0.3,30,15,13,True,30,8,0.02,False,200,30
806,2.0235109862020533,1.7556464695179241,0.22514363131038673,0.09521726176939728,2.180177051697822,-0.0783330327478845,10,50,20,200,20,0.27,30,25,15,False,30,6,,False,50,10
74,2.0219216228567745,1.7908726427073853,0.2339559305192469,0.09867551492849842,2.1798008170667504,-0.07893959710498799,20,50,20,150,20,0.25,20,20,11,True,200,3,,False,100,20
97,2.0219171779735836,1.7915203864978448,0.23411693039654158,0.09780550360967843,2.199650292991728,-0.08886655750907224,25,125,80,250,14,0.2,15,25,11,True,50,6,0.03,True,100,20
845,2.019749673793555,1.7900268635170815,0.23374565193415986,0.09811860353520625,2.1898774507893672,-0.08506388849790592,10,150,30,200,10,0.15,15,20,14,False,50,8,,False,100,20
141,2.0189260561034237,1.7980325377919575,0.2357334937351212,0.09909487569288544,2.185521615358014,-0.08329777962729501,20,50,30,120,14,0.25,15,25,11,True,30,6,0.01,True,200,30
863,2.018883301949252,1.6524229423874615,0.19865135703093006,0.08597628391518057,2.150502749777306,-0.06580972391402695,10,50,80,120,14,0.3,20,30,13,True,50,6,0.04,False,100,30
490,2.018738504871349,1.8776177965908567,0.25519408927433096,0.10611204202545578,2.1950311708621126,-0.08814633299538166,15,200,20,200,14,0.3,15,25,11,False,30,6,0.015,True,50,20
602,2.018678014027725,1.6801138973189833,0.2058597090217027,0.08963422053492408,2.1332170088818465,-0.057269497427060556,30,50,50,250,14,0.2,20,25,13,True,50,4,0.02,True,100,20
168,2.0166999648773074,1.609819402160014,0.18740867701638475,0.08074455626802524,2.1677307826696897,-0.07551540889619113,30,125,80,200,14,0.27,15,15,12,True,100,6,0.03,False,50,30
741,2.016596925326337,1.8584518699139065,0.25055648650897,0.10407863344026326,2.200298262333667,-0.09185066850366486,15,100,50,150,10,0.3,30,30,12,False,200,6,0.04,False,50,10
296,2.0165572582552143,1.7856926103257065,0.23266706709495488,0.09870282903894832,2.168637046873934,-0.07603989430935998,30,150,80,150,10,0.25,20,30,11,True,100,8,0.015,True,50,30
664,2.01601902685876,1.6834938320825594,0.2067343400753039,0.08965522309164992,2.1408215863263154,-0.062401279733777626,10,75,80,150,14,0.3,15,25,15,True,100,4,0.01,False,200,10
298,2.0159465551147653,1.810057609285474,0.23870876485863146,0.09881096868511538,2.2158535791901834,-0.09995351203770919,10,50,20,150,10,0.4,15,30,10,True,30,8,0.03,True,100,10
347,2.014861334503692,1.7937186128843678,0.23466303303306368,0.09989078399344102,2.1602253519015284,-0.07268200869891828,10,50,30,150,14,0.15,20,30,13,True,100,4,,True,200,30
437,2.0130769205548757,1.8821539803115725,0.25628728225363395,0.10586585412151582,2.2081114331421636,-0.09751725629364383,10,200,30,150,14,0.27,15,25,10,True,30,6,0.03,False,50,20
591,2.0107969259934206,1.9301798624157422,0.26775928682644334,0.11026774123319075,2.2067173674113483,-0.09796022070896382,25,150,50,120,14,0.25,15,25,12,False,30,3,,False,200,20
64,2.0100071482650974,1.5724811240399115,0.17739799627158925,0.07780016606194436,2.1379437668193884,-0.06396830927714547,30,50,30,200,10,0.3,20,25,15,True,200,3,0.04,True,200,30
888,2.0098863661419735,1.7083188561737874,0.21312421094550937,0.09104726411237246,2.167477671255509,-0.07879565255676779,20,50,20,120,14,0.15,15,20,14,False,200,8,0.04,True,50,10
232,2.005316096056916,1.8085818242375649,0.23834430419328068,0.10067336209395439,2.1737824705640167,-0.08423318725355033,25,150,80,250,20,0.27,15,25,14,False,100,3,0.02,False,200,10
201,2.0042401723939713,1.7212599172673329,0.21643167649075945,0.09220721834859166,2.170892892544436,-0.08332636007523242,30,150,80,120,20,0.27,30,20,15,False,50,6,,True,100,10
728,2.003045783208218,1.61373932182697,0.18845099466147208,0.08280059203541111,2.126527064062284,-0.06174064042703309,10,200,80,250,10,0.3,30,25,10,True,200,6,0.04,True,50,10
368,2.002356500008239,1.6597342077327226,0.20056204003364564,0.08704331684089917,2.1434974914526963,-0.07057049572222851,30,100,80,120,14,0.35,15,25,15,False,200,10,0.04,True,50,20
305,1.9999106888944436,1.8443588600194656,0.2471268430019875,0.1045690559876542,2.164206697648119,-0.08214800437683767,25,200,20,150,20,0.33,30,25,12,True,30,4,0.015,False,200,20
656,1.9985971965935483,1.745455722297883,0.22257322945943492,0.0962430928770011,2.136139187544474,-0.06877099547546295,20,50,30,200,10,0.2,20,30,15,False,30,6,0.02,True,50,20
867,1.9979003085321512,1.711276896728333,0.21388163275862793,0.09080425652394802,2.179911219905003,-0.09100545568642582,25,75,20,150,14,0.33,20,20,15,True,100,4,0.04,True,200,20
536,1.9972274586961982,1.7447774221294425,0.2224018023678822,0.09506764260309263,2.159892999630289,-0.08133277046704535,20,50,50,200,14,0.15,30,30,12,False,100,6,,False,50,10
878,1.996443400615106,1.6069900368480616,0.18665533229570808,0.0818715365537877,2.1312558802601353,-0.0674062398225147,30,150,50,120,10,0.4,20,15,12,True,200,3,0.03,True,50,10
546,1.9922453226925094,1.715067802967897,0.21485109166971395,0.0939384016249699,2.11875764450723,-0.06325616090736019,15,100,80,200,14,0.33,15,25,15,True,200,10,,False,200,10
676,1.9922443223176431,1.6420316612366888,0.19592643983732327,0.08713784350962069,2.096871882502966,-0.05231378009266141,30,50,80,120,20,0.25,20,20,11,False,100,10,0.02,False,100,30
575,1.9921705190600802,1.833930122834463,0.24457812935213208,0.10429143604650495,2.1500716150446433,-0.07895054799228152,15,100,20,120,10,0.2,15,25,15,True,100,4,0.02,True,200,30
344,1.9886692587330463,1.670553085490418,0.20337953590406643,0.08930750303281546,2.117637307584083,-0.06448402442551826,10,100,80,250,20,0.15,15,15,11,False,200,3,0.02,True,100,10
634,1.98639198747014,1.7316246107188606,0.21906923057916683,0.09578293299073697,2.1159708688454444,-0.06478944068765224,15,100,80,200,20,0.4,20,25,14,False,200,8,0.03,False,50,30
413,1.9862061916007248,1.6795650809878815,0.20571758484206226,0.09071332715695189,2.1076142218058007,-0.06070401510253798,15,50,80,120,20,0.2,20,20,11,False,50,8,0.02,True,100,30
568,1.9857554630886518,1.757628585221131,0.22564246966273283,0.09563662759215003,2.175291075355002,-0.09476780613317504,25,150,80,250,20,0.25,15,25,12,True,100,6,0.04,True,100,30
473,1.9847250501871345,1.76724519125504,0.2280575868140251,0.09782317140330207,2.1489564445000444,-0.08211569715645495,20,50,20,150,14,0.3,15,25,14,False,30,4,0.02,False,50,20
800,1.984054172263894,1.7172400471761906,0.21540598846809544,0.09305814159989523,2.142824060085866,-0.07938494391098605,30,200,80,150,20,0.35,20,20,13,True,50,8,0.02,True,50,30
50,1.9837676701321438,1.7237186284650605,0.2170582732665558,0.0916930133843743,2.1881675482457688,-0.10219993905681246,25,125,20,200,10,0.27,15,20,15,True,50,6,0.03,True,200,30
569,1.983720420906246,1.7654917525100131,0.2276178550540271,0.097483592913145,2.1524266143111266,-0.08435309670244029,15,100,20,200,20,0.3,15,20,14,False,200,6,0.01,True,200,30
695,1.9836865881631924,1.6055157459219598,0.18626245264992547,0.08183374833845658,2.1281570320253875,-0.07223522193109755,30,125,80,200,10,0.4,30,15,12,True,200,10,0.04,True,100,20
481,1.9836375420354937,1.6911877607720402,0.20872113289547634,0.0910411346669582,2.1276805067064437,-0.072021482335475,15,200,20,150,20,0.2,15,15,12,True,100,6,0.02,True,200,20
524,1.98247558883904,1.644281478661386,0.19651734484561767,0.08678258150826955,2.110791172857329,-0.06415779200914462,15,75,30,250,14,0.33,15,20,15,True,30,3,0.015,True,50,30
593,1.981557358576753,1.8403808018157692,0.2461557216387562,0.10419652832803276,2.164095550809599,-0.09126909611642298,20,150,30,120,14,0.4,20,25,13,True,200,8,0.01,True,50,30
808,1.9812652934017494,1.9711821767642006,0.27741001849448255,0.11377695297805064,2.2087653070897297,-0.11375000684399017,20,150,20,250,20,0.2,15,30,10,False,100,8,0.02,False,100,20
161,1.9794891158436798,1.703577436334607,0.21190839466862177,0.09263086728964738,2.121169479375925,-0.0708401817661225,10,75,50,150,20,0.27,30,20,15,False,50,6,0.03,False,50,30
513,1.9784435946109897,1.7632912613454217,0.2270656151827677,0.09553927500336405,2.1895574106474043,-0.10555690801820727,25,200,20,120,10,0.33,30,15,12,True,200,10,0.01,True,50,20
320,1.9781189981302973,1.643574218095789,0.1963316415847478,0.08668773615368737,2.111213747689802,-0.06654737477975226,30,75,50,250,14,0.3,30,30,10,True,200,3,0.04,True,200,10
527,1.9730042230962277,1.7254567309406454,0.21750087998676504,0.09518995414339194,2.1150371875328813,-0.07101648221832679,25,50,20,250,14,0.15,30,25,15,True,50,6,0.01,True,100,20
32,1.972213302847943,1.7542356997516493,0.2247883640442807,0.09745743937346914,2.129302661996764,-0.07854467957441058,10,50,30,200,20,0.15,15,25,11,True,100,10,0.015,False,200,10
332,1.971508604929248,1.81111517133497,0.23896982413291723,0.10258204898829451,2.140148851053739,-0.08432012306224546,15,200,50,120,10,0.33,30,30,10,True,30,4,0.02,True,200,20
759,1.9709291803041769,1.8235512872792417,0.24203239652722242,0.10399536426069657,2.1362062051221993,-0.08263851240901121,15,200,80,120,10,0.25,15,20,10,False,100,6,0.01,True,200,20
886,1.9677467338774746,1.6472710359168143,0.19730174027286917,0.086902285760032,2.1155475537983714,-0.07390040996044844,20,200,50,200,14,0.2,15,15,12,False,100,3,0.01,False,50,20
721,1.966378407896439,1.5472177950633272,0.17053821947650905,0.077394929626954,2.073232943501467,-0.053427267802514056,15,50,30,120,20,0.33,15,20,13,True,200,8,0.04,False,100,20
718,1.9616369891278786,1.7466238622816361,0.22286835418820305,0.09763485768493496,2.109540696895982,-0.07395185388405157,15,100,20,200,10,0.15,30,15,13,False,30,8,0.015,False,200,30
651,1.9604180873267594,1.632285231214577,0.19336058644445142,0.08639298500454876,2.089341533920388,-0.06446172329681432,15,50,50,250,10,0.15,15,15,11,False,50,3,0.01,True,200,30
475,1.9601798962233767,1.67987486646297,0.2057978120626014,0.09133376553704066,2.094643518600551,-0.06723181118858712,20,50,30,250,20,0.4,30,20,14,True,50,8,0.015,True,200,20
237,1.9592121061842773,1.7345038811959477,0.21980014068998233,0.09631678905382156,2.111002121870878,-0.07589500784330028,20,50,20,200,20,0.2,20,30,15,True,200,4,0.015,False,100,10
606,1.9579524102197245,1.7485695268283477,0.2233596366522641,0.09901462136736522,2.0855741704917627,-0.0638108801360191,10,50,20,200,14,0.27,20,30,13,True,30,8,0.01,True,50,10
112,1.9579239545642027,1.7160592163369857,0.21510440254892504,0.09473518367355091,2.1039353526748226,-0.07300569905530996,20,50,20,120,20,0.3,30,15,10,True,30,3,0.04,True,100,10
520,1.953684272754012,1.911818100186612,0.2633949701479774,0.10868499391568508,2.2055311439025966,-0.1259234355742923,25,125,30,200,10,0.3,20,30,10,True,30,8,,True,100,30
852,1.9534701816193114,1.7147045802370884,0.21475826308911516,0.094373581631002,2.108617437811995,-0.07757362809634172,25,50,50,150,10,0.25,20,30,14,False,30,10,0.01,True,200,30
324,1.953239090933001,1.723520779590004,0.21700787309054248,0.09527455476582491,2.1089918988721545,-0.07787640396957674,20,50,20,250,20,0.4,15,30,15,True,200,4,0.015,False,100,20
182,1.949057805093508,1.856167229035676,0.2500016331827717,0.10639990553398795,2.1504204677178693,-0.10068133131218071,25,200,20,150,14,0.4,20,20,11,True,30,10,0.02,True,100,30
679,1.948983886468093,1.6249343652247956,0.19141890547866036,0.08423813211839516,2.121272887652442,-0.08614450059217449,30,150,80,150,10,0.25,15,20,15,True,50,10,0.04,False,200,30
23,1.9484723212019588,1.736052723318086,0.22019299740995257,0.09639093517916855,2.1127908791453534,-0.08215927897169728,25,200,20,200,20,0.33,30,25,10,True,30,6,0.04,True,50,10
541,1.9447164124349676,1.7590952326156999,0.22601134885459717,0.09730566273443379,2.1427261194276435,-0.09900485349633792,25,200,50,120,10,0.3,20,25,14,True,200,3,0.03,False,200,30
592,1.9438607074470773,1.8011771574896582,0.2365127680153154,0.10274870520703891,2.1175245454499,-0.0868319190014113,15,125,20,250,14,0.33,15,25,15,False,50,3,0.03,True,100,20
107,1.9426798190394636,1.8070681367695434,0.23797028558298328,0.10299229669384195,2.1242005412513296,-0.090760361105933,25,125,50,120,10,0.27,15,30,14,False,100,4,0.03,True,50,30
228,1.9414639593275256,1.7045606787957577,0.21216069974069618,0.09411351307169365,2.0914375166672974,-0.0749867786698859,25,50,30,150,20,0.3,15,20,11,True,200,10,0.01,True,100,20
