config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,ema_fast,ema_slow,atr_n,sep_k
a6fa4d8099c7,3.3015099320798726,-0.14070841250418975,-0.270401557311839,4256.899500000014,-0.14070841250418975,2.2719390545475693,7.7732991541962395,-0.16307303607355428,1353,30,150,10,0.05
78a97375a0b0,3.3466871824481834,-0.10515552533497516,-0.2595462374613944,4324.632500000004,-0.10515552533497516,2.2878837548933855,7.857333317786139,-0.1644640434192708,1347,30,150,10,0.1
3eec78e7da1b,3.355756980356068,-0.10939446144136689,-0.2578700023679499,4279.2874999999985,-0.10939446144136689,2.2826399994025444,7.894025403107026,-0.1592972441865942,1336,30,150,10,0.15
58ad1194e010,3.357237486392594,-0.026529619037673476,-0.24887669650024313,4322.173000000004,-0.026529619037673476,2.325348081638685,7.772893996576771,-0.15848313292472183,1328,30,150,10,0.2
7eb1bbca205c,3.3921220949621493,0.004233323724116219,-0.2451567515625026,4335.223999999998,0.004233323724116219,2.3050289997657676,7.867103961396565,-0.16746642960745273,1323,30,150,10,0.25
af37b0717ab2,3.2934533551362914,-0.15102839652337774,-0.27413234496930017,4244.174000000012,-0.15102839652337774,2.2687600148747658,7.7626284470574864,-0.1644640434192708,1353,30,150,14,0.05
81f26f7dfd53,3.3592064429582025,-0.10001766654298386,-0.25787491513199745,4334.989500000002,-0.10001766654298386,2.2891166804363046,7.888520314981286,-0.1606400598886477,1346,30,150,14,0.1
8e53dcfccb8a,3.3422244760243047,-0.0990674522902085,-0.267027394554887,4285.814500000004,-0.0990674522902085,2.2935378198581575,7.832203060504965,-0.15848313292472183,1336,30,150,14,0.15
ab8481271ed9,3.3660167959292817,-0.020131745997787283,-0.25044288567899653,4346.292000000004,-0.020131745997787283,2.340093222680772,7.77808891110486,-0.16746642960745273,1326,30,150,14,0.2
034b476b6c21,3.3964454317122534,0.08040894381259739,-0.23680701778518765,4408.367999999996,0.08040894381259739,2.353277171663312,7.755650179660852,-0.16993683619520306,1317,30,150,14,0.25
aa628cee229a,3.320414948448281,-0.15290768045409273,-0.2743755844214344,4258.203500000011,-0.15290768045409273,2.2599260077986116,7.854226518000322,-0.1644640434192708,1353,30,150,20,0.05
86a2b45d8bd3,3.3545429837445497,-0.1328046490202086,-0.26788909336904265,4338.369999999999,-0.1328046490202086,2.3024081971468315,7.894025403107026,-0.1592972441865942,1347,30,150,20,0.1
6d29ec88a6f2,3.3655419570790013,-0.08289271256619722,-0.2642074679908837,4350.392500000004,-0.08289271256619722,2.3393176874318575,7.840200896371344,-0.15848313292472183,1330,30,150,20,0.15
6118eefa9b02,3.349449851396057,-0.06679170096847116,-0.2633624725744935,4371.0300000000025,-0.06679170096847116,2.35949107549579,7.755650179660852,-0.16993683619520306,1322,30,150,20,0.2
